0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-1.5111606,1.6136477,-1.7639632,1.0141486,1.1383885,-0.7802223,-1.1012504,-0.29434347,-1.0935572,3.7264643,0.80164444,-1.2442765,1.2045821,-1.3158906,3.5208285,-0.10682191,-2.4633896,2.774778,-1.8579764,0.61958855,0.3783407,1.4631472,2.6280158,1.8092923,1.4824823,1.2724981,2.1859121,-2.8443868,1.6775043,-5.0992126,-1.1015434,4.3770647,-2.5096865,3.4679544,-1.4709836,-5.6112084,0.48371315,1.6585598,0.3218737,1.9908276,-2.8293507,-0.31965864,3.0885072,1.9436159,-1.4093999,-0.29760268,4.5585985,-0.473109,-3.6325328,-0.19316894,-0.28194642,2.6592033,0.79975426,-2.469869,-2.9859138,-0.08053247,-1.9887118,-0.27285635,-2.33445,1.2915778,2.6947913,2.1033978,2.988578,-3.3251693,2.5601294,-1.7338257,-0.8935461,0.6055551,1.1144458,-1.4450923,-2.0411048,3.114849,-0.6105634,0.43968424,-3.6495605,3.9607334,-5.698303,1.6786684,-1.9568338,-0.96833044,-2.4401627,2.6881042,1.592768,0.36363938,1.3693062,-2.1790433,-1.3115718,3.3256266,0.6001743,0.3546875,-3.016185,-0.14110869,-4.8957562,0.69926196,2.146534,0.17892402,1.0088688,1.6719508,1.0400403,2.1380572,-2.573822,0.22400114,1.3592331,-3.3427503,-0.9279264,0.24702522,1.173301,3.495719,0.3654308,0.042511255,-1.8030001,-3.202811,3.1372097,-1.4711066,1.4594208,-1.6344686,1.7953979,3.24327,-0.91681546,1.5480422,-4.0673437,-2.9791322,-0.9456049,-3.5187042,-0.9059641,-0.8194576,-3.1602204,-2.957925
-1.3694077,1.3683258,-1.7924422,1.2924712,1.230316,-0.783247,-1.1742003,-0.12086576,-0.826364,3.2036982,0.8433366,-1.5160536,1.0667067,-1.11028,3.5255148,-0.35737985,-2.0233757,2.9260125,-1.7446156,0.474854,0.22507441,1.2736231,2.6901298,1.9835466,1.1413236,1.5266361,2.0121977,-3.1329112,1.9571884,-4.739894,-1.2297126,4.17363,-2.5048518,3.7125673,-1.8882581,-5.766132,0.56075865,1.4261488,0.18754598,2.0347059,-3.2166092,-0.414947,3.0347905,1.9570311,-1.4415004,-0.7320334,4.308046,-0.564273,-3.59123,-0.4418104,-0.29096168,2.7067122,0.6187204,-2.2822974,-2.9941185,0.057428323,-1.5203424,0.062955685,-2.294844,1.4170158,2.6679144,1.8380263,2.9455218,-3.2200017,2.4215813,-1.6471616,-0.8859675,0.3589065,1.0980507,-1.4302427,-2.0669088,2.4364467,-0.6125015,0.29463246,-3.4226174,3.7057133,-5.659988,1.7637274,-2.03696,-0.99760413,-2.5439224,2.7040546,1.3883795,0.242147,1.3067826,-2.1494322,-1.325456,3.297058,0.5210676,0.016232565,-3.0245926,-0.084948055,-4.7282243,0.5979604,1.8586159,0.012111664,0.7314201,1.4395144,0.9508165,2.0348032,-2.5894783,0.33756515,1.4216567,-3.179881,-0.8163116,0.6003283,1.1532843,3.7285333,0.4376619,0.34453157,-1.7762426,-3.1600456,2.7312593,-1.3199642,1.3427477,-1.5785413,1.5249029,3.2311544,-0.83160436,1.2650204,-3.8260393,-3.1755123,-0.8439545,-3.46282,-0.59490603,-0.6552002,-2.8633263,-2.6264858
-1.5155511,1.658809,-1.875586,0.9276918,0.8110735,-0.6148945,-1.0392228,0.07217486,-1.174562,3.4840126,0.74134374,-1.3520361,0.8786363,-1.2599528,3.5956182,-0.20738308,-2.3513613,2.738561,-1.6611245,0.5493221,0.4191514,1.4752986,2.6845903,1.9857945,1.4578977,1.4573882,2.200187,-2.9773219,1.9663723,-4.7622523,-1.2775136,4.217457,-2.3279724,3.6356719,-1.6067158,-5.7639523,0.37290198,1.620303,0.24565181,2.111346,-2.9054446,-0.2761491,3.0740554,1.9930115,-1.086113,-0.5298476,4.633846,-0.3205009,-3.7298143,-0.18345755,-0.2881126,2.7522988,0.40521008,-2.5904555,-3.0147076,-0.1562204,-1.7740003,-0.07184897,-2.213469,1.2968674,2.891516,2.0562797,2.7726681,-3.301094,2.6631727,-1.7087352,-0.85219485,0.40454376,1.1862471,-1.300521,-1.916822,2.7903662,-0.51515675,0.2721111,-3.5472429,3.954204,-5.651983,1.8834851,-1.7384337,-0.97818977,-2.420514,2.7121916,1.4776224,0.2628112,1.2211534,-2.3259957,-1.3310549,3.3771582,0.79143596,0.24529608,-2.9896681,-0.038519435,-4.86624,0.5567839,1.9526384,0.19998148,0.7969074,1.5040762,0.89027745,1.8079778,-2.673569,0.39607105,1.6815339,-3.1259935,-0.969233,0.45875803,1.2926881,3.3464005,0.22685933,0.04496339,-1.5110213,-3.2041025,3.0084476,-1.286299,1.5013192,-1.5133142,1.5599623,3.1876945,-0.8419465,1.2926334,-3.9039721,-3.0502636,-0.8904153,-3.445886,-0.92127705,-0.8020709,-2.7982721,-2.9443557
-1.1998905,1.5441663,-1.6826319,1.2847825,1.6349906,-0.8698591,-1.2354538,-0.5723647,-0.41584578,2.99409,0.541058,-0.81682813,0.93812895,-1.134222,3.0457408,-0.24051993,-2.1946008,3.1673748,-1.6738861,0.31474125,-0.22222063,1.08445,2.6929386,1.9564834,1.1533161,0.941909,1.2274055,-2.65777,1.9028122,-4.896536,-1.1572281,4.073862,-2.6839447,3.5344326,-1.9203045,-5.7166467,0.25942743,0.8736212,0.5046644,1.5341882,-2.876316,-0.67631364,3.2487433,2.0456705,-1.668478,-0.33535704,4.339688,-0.46923628,-3.3270545,-0.8050128,-0.18136048,2.458789,0.92017967,-1.5578761,-2.7071576,0.029121898,-1.1890825,0.23943058,-2.0832095,1.3422565,1.7151291,2.2805505,2.7820234,-2.9687998,2.3817163,-1.2383425,-0.49513024,0.5260112,0.777307,-1.3753169,-1.5751358,2.7330937,-0.9725215,-0.12973501,-3.688505,3.4781194,-5.329333,1.397446,-2.2453616,-0.8907552,-2.1718004,2.672346,1.37533,0.20712668,1.2204217,-1.9640198,-1.4326729,2.6454792,0.10552487,0.44337475,-2.630184,-0.13570881,-5.002385,0.73596317,1.7994163,0.006322801,0.84225255,1.495207,0.8163519,2.093076,-2.529176,0.6664078,1.2964585,-3.3380275,-0.88368857,0.118080474,1.00069,3.2289271,0.49480626,0.38195756,-1.3429469,-2.6567338,2.9337182,-1.8152514,1.2028749,-1.3504653,1.7517644,2.8866272,-0.97019583,1.5842322,-3.9368815,-2.8468816,-0.61026067,-3.4054608,-0.5374661,-0.24044624,-3.0041242,-2.4812706
-1.3219644,1.5701091,-1.7821968,0.96123004,1.1084856,-1.137039,-1.0870037,-0.024554,-0.78298914,3.573143,0.3986139,-0.9013641,0.8452916,-0.856651,2.8647063,0.17745055,-2.523069,3.0408344,-1.6799245,0.6019881,-0.06110122,1.4741938,2.6297574,1.8639072,1.5489147,1.1915076,1.5055714,-2.3124475,1.7984155,-4.370602,-1.3203166,3.774427,-2.9445624,3.5956693,-1.4499106,-5.5150847,0.09645259,0.9614772,0.40769497,1.9034269,-2.6891909,-0.4245746,2.859691,1.8828163,-1.316464,-0.38167655,4.3673444,-0.28994912,-3.5825408,-0.61738384,-0.6277435,2.099571,0.59974223,-2.0183935,-2.713687,-0.19072852,-1.375517,0.20460309,-1.9909651,1.3780603,2.0281825,2.1646643,2.5232997,-2.9561195,2.3616557,-1.3624101,-0.5531926,0.25523776,1.2467314,-1.6712428,-1.5373892,2.367219,-0.78560925,0.33181673,-3.9366918,3.924728,-5.610161,1.7571757,-1.8704937,-0.9438018,-2.4275997,2.3032362,1.5079463,0.2545062,1.3777379,-2.4531012,-1.1896552,3.1895595,0.90157926,0.43731248,-2.5385213,-0.42746574,-4.597546,0.7921336,1.6440392,0.6569645,1.0101814,1.2742506,0.8796168,1.5586553,-2.3034048,0.4455628,1.4378241,-3.0552402,-0.7961682,0.14174625,1.1675241,3.4576428,0.65982395,0.07547858,-1.2002864,-3.1090543,3.18539,-1.7724341,1.2051436,-1.387234,1.5520288,2.9997272,-0.7585647,1.1896782,-3.6785138,-2.5073175,-0.9567904,-3.5216484,-0.8510012,-0.7358919,-3.1725307,-2.6192985
-1.3962972,1.4174896,-1.5919619,1.3229386,1.2690693,-0.6518352,-1.0978341,-0.14082357,-0.77646565,2.9586637,0.6003767,-1.2524294,0.97125775,-1.1422174,3.2091806,-0.12057869,-1.8874906,2.7816622,-1.5942969,0.3624217,0.2882201,1.2679089,2.5717654,1.8011408,1.0248955,1.2941166,1.9592372,-2.7714868,1.855237,-4.5908976,-1.0278475,3.8506117,-2.2360115,3.4957275,-1.8854773,-5.792387,0.5493295,1.1484768,0.21956861,1.7868509,-2.9363694,-0.076875016,3.02057,2.0094607,-1.3775978,-0.69560975,4.1545467,-0.45989475,-3.5497985,-0.30947003,-0.2584074,2.7779021,0.7205576,-2.2904913,-2.712019,0.017957471,-1.3673985,-0.042212643,-2.2223551,1.3289906,2.419467,1.8286057,2.7389333,-3.0698993,2.3941958,-1.5968695,-0.8958854,0.2528736,0.8234664,-1.3704724,-1.937954,2.3975775,-0.6151962,0.11040179,-3.477289,3.6532378,-5.48142,1.6084368,-2.1173306,-0.80940646,-2.4565353,2.561977,1.3903054,0.296405,1.2971948,-2.1515126,-1.3063095,2.9785185,0.3257652,-0.099507436,-2.655233,-0.1786552,-4.433279,0.5449561,1.5908326,-0.23503816,0.5375551,1.0590003,1.0087796,1.9081668,-2.7503295,0.53893644,1.2477596,-3.260347,-0.6883256,0.5608933,1.0358787,3.7091315,0.36518028,0.49655208,-1.6962789,-2.903585,2.6632674,-1.1784521,1.2900592,-1.504492,1.4458824,2.893314,-0.8021706,1.1122928,-3.6738813,-3.118041,-0.9654421,-3.2069087,-0.5099595,-0.6022199,-2.7427027,-2.5708692
-1.4230623,1.4477772,-1.7692628,1.0988024,0.8591526,-0.58949137,-0.85030276,-0.28553456,-0.8988302,3.290254,0.8423251,-1.316194,1.0250323,-1.3164692,3.388894,-0.2737286,-2.0925682,2.6065075,-1.5668583,0.5827203,0.43028784,1.3194243,2.5745313,2.0404515,1.1920723,1.4738988,2.1048884,-2.9741328,1.6712217,-4.5923643,-1.1132623,4.1161,-2.2212803,3.5092516,-1.6215312,-5.581065,0.6036584,1.455921,0.26062497,1.8764889,-2.827006,-0.32004127,2.9439774,1.793626,-1.1709509,-0.57685775,4.1559734,-0.4213495,-3.508944,-0.3108874,-0.14706531,2.8393893,0.5768063,-2.3230786,-2.8331823,0.10622647,-1.685027,-0.097745046,-2.2277482,1.2765356,2.7239492,1.9189177,2.799217,-3.275758,2.5056005,-1.6226367,-0.87481207,0.5484587,1.1833079,-1.2736616,-1.9509797,2.770792,-0.5569209,0.3428357,-3.1153717,3.530501,-5.3897896,1.6607927,-1.796902,-0.885458,-2.3982525,2.6854928,1.3875803,0.28353947,1.1226803,-2.0192602,-1.1121851,3.2258832,0.5293343,0.14921202,-3.0070796,0.09062547,-4.6121445,0.38254833,1.9915893,-0.22021125,0.7075009,1.5397081,1.0200367,1.989461,-2.456439,0.19759956,1.4080336,-3.1470294,-0.9084031,0.44647136,1.2178366,3.3498821,0.31088918,0.15793952,-1.8046974,-3.01439,2.6876898,-1.1636677,1.4211191,-1.4918377,1.6255947,3.0440452,-0.88211673,1.3662083,-3.7079053,-3.1310875,-0.80926603,-3.2249444,-0.7320847,-0.7305084,-2.7601979,-2.732534
-1.485008,1.4063342,-1.9032948,1.1844538,0.7159542,-0.7164036,-0.83478016,-0.2995293,-0.77128196,3.2402155,0.9047173,-0.9242316,1.0128816,-1.1981542,3.2028399,-0.13893728,-2.0856807,2.7547908,-1.5011878,0.5761059,0.34270287,1.2859726,2.6443727,2.0485146,1.1561888,1.4434388,1.9729652,-3.0653179,1.6630939,-4.487349,-1.2189754,4.1570253,-2.3251572,3.7635806,-1.6645716,-5.836428,0.43655226,1.2725718,0.0530918,1.772147,-3.052844,-0.3648302,3.0748014,1.6934903,-1.3012846,-0.5274008,4.347099,-0.3824122,-3.2869768,-0.62098074,-0.37446678,2.911297,0.6092893,-2.0837064,-2.6919446,0.06165143,-1.4889611,-0.031384945,-2.133212,1.4051653,2.7092454,2.135122,2.9754064,-3.2875612,2.1555476,-1.6693403,-0.8724456,0.6029349,1.3595041,-1.3877393,-1.9336985,2.2742448,-0.70582217,0.48169872,-3.2026558,3.7585645,-5.617425,1.7761843,-1.944951,-1.0757189,-2.6290925,2.6136293,1.4801211,0.34677845,1.0215539,-2.137781,-1.0931401,3.1062875,0.56733966,0.11529262,-2.810101,0.2469557,-4.4613557,0.45033202,1.9160098,-0.26671582,0.91217494,1.5988116,0.9443896,1.9794872,-2.3669195,0.41605988,1.2429707,-3.1270857,-0.87713367,0.52225393,1.2042108,3.541411,0.5442089,0.31261638,-1.678507,-3.2021565,2.9111526,-1.4459853,1.452237,-1.3505752,1.5920342,3.1716268,-0.792069,1.2732863,-3.6836057,-3.2420986,-1.0188559,-3.5029054,-0.723106,-0.5989987,-3.019549,-2.715924
-1.4028276,1.4448388,-1.6791074,1.135907,0.9952518,-0.56477857,-0.9176256,-0.36473286,-0.92531496,3.2175612,0.89554477,-1.348435,1.0938618,-1.3113236,3.4101264,-0.3006494,-2.0546699,2.6937537,-1.6312289,0.47049335,0.4132557,1.2578253,2.5157123,1.9557271,1.161917,1.386768,2.1166081,-2.9816248,1.7550533,-4.727924,-1.0826528,4.1441307,-2.2117918,3.4544864,-1.6273232,-5.5241456,0.57597685,1.5014418,0.25335303,1.872861,-2.7689734,-0.2913874,2.9643223,1.7952634,-1.2588255,-0.56093025,4.1841927,-0.43594167,-3.4865947,-0.28638583,-0.07554164,2.851711,0.5793929,-2.3329878,-2.9051056,0.123860024,-1.6786116,-0.1761275,-2.2318714,1.2427069,2.6465075,1.8947359,2.8283417,-3.1996841,2.5651207,-1.6081055,-0.87287253,0.49502254,1.0230728,-1.2534091,-1.912411,2.8507028,-0.5279704,0.35734686,-3.1872272,3.5231194,-5.3175497,1.6399924,-1.8639464,-0.86058646,-2.3856456,2.6634302,1.3880724,0.25885853,1.1778222,-2.0044875,-1.1372924,3.232077,0.39843357,0.10343327,-3.0013049,0.053314693,-4.622353,0.4332861,1.9830136,-0.22137614,0.60376424,1.4952302,0.9659029,1.9673023,-2.495832,0.16898927,1.3173046,-3.1559417,-0.85255873,0.4537957,1.1512877,3.3811505,0.26852265,0.1615414,-1.8149774,-2.9731898,2.6842275,-1.0803214,1.3940287,-1.543364,1.6093189,3.0048485,-0.88248616,1.3869846,-3.7627957,-3.105738,-0.7731779,-3.2487817,-0.7205169,-0.75699085,-2.72523,-2.7213562
-1.686366,1.6611066,-1.8039807,1.1289716,0.9584073,-0.8440558,-1.1489556,-0.1087593,-0.9760179,3.7067702,0.7190538,-1.3325368,0.9586893,-1.2217028,3.5044353,-0.2079791,-2.523812,2.9975789,-1.8352033,0.6198648,0.41840985,1.555704,2.7427561,1.9789796,1.5106335,1.3780706,2.078702,-2.8573675,1.8394581,-4.888137,-1.3790393,4.3021474,-2.6532316,3.6180065,-1.60088,-5.7986226,0.40966058,1.4902803,0.50514233,2.0847447,-2.9091806,-0.26243028,3.1311095,1.9629273,-1.3226027,-0.45824432,4.59648,-0.4021462,-3.7842898,-0.20354992,-0.3521156,2.6660767,0.6737486,-2.4366722,-3.0130801,-0.13060942,-1.7190211,-0.12859146,-2.3538845,1.308627,2.5415869,2.1947255,2.7012677,-3.3475893,2.670012,-1.6161896,-0.78593713,0.60040194,1.2055905,-1.4246794,-2.0197306,2.9793024,-0.6382108,0.26965356,-3.6595035,3.9967113,-5.763178,1.8856996,-2.0209007,-0.9129779,-2.3944032,2.7149541,1.5423868,0.2861303,1.3907367,-2.3384483,-1.3635285,3.3694568,0.7418796,0.37853116,-3.1191943,-0.24138463,-5.10873,0.5403136,1.9956584,0.26402247,1.0027072,1.4750273,1.0054177,1.9793893,-2.580629,0.39191094,1.5156438,-3.3550057,-0.9055829,0.3070878,1.1230934,3.5150123,0.4137797,0.014183909,-1.6386423,-3.2542005,3.1041865,-1.5755844,1.4789268,-1.5881929,1.7512256,3.2914364,-0.9483076,1.3590163,-3.9967113,-2.9438865,-0.94774777,-3.510093,-1.0058695,-0.8722897,-3.125898,-2.9303985
-1.3794981,1.6107421,-1.875438,1.1347711,1.1191541,-0.6390104,-1.0892198,-0.15160207,-0.7576455,3.3627234,0.6913346,-1.2042168,0.9285752,-1.2438753,3.298847,-0.08769591,-2.1018114,2.637288,-1.6032188,0.42369682,0.14338374,1.3256482,2.6480193,2.02476,1.174742,1.3357627,1.7672689,-2.8792436,1.8900269,-4.655751,-1.0721684,4.073221,-2.441884,3.6544752,-1.8312716,-5.8428774,0.39256302,1.2356101,0.25978115,1.7763093,-3.0112863,-0.45335323,2.9806516,1.9731958,-1.3089089,-0.4999533,4.4262676,-0.45737913,-3.544972,-0.47642708,-0.29817575,2.668303,0.67545325,-2.1481893,-2.7166142,0.121651374,-1.5572499,0.077136174,-2.1460397,1.3963008,2.5745585,2.044234,2.8628168,-3.2807832,2.458008,-1.5867364,-0.7527324,0.39458835,1.0064054,-1.3592867,-1.9001756,2.5327094,-0.6917051,0.16018346,-3.5582023,3.7347794,-5.6368876,1.7174461,-1.8586909,-0.93817616,-2.358656,2.6400805,1.4050748,0.2940273,1.1552829,-2.2184823,-1.3606666,3.0078022,0.47722042,0.24890514,-2.7289288,-0.034213357,-4.636383,0.6116813,1.8124409,-0.103928745,0.7578424,1.5270394,0.92618185,1.8953116,-2.6073174,0.5248127,1.4031886,-3.2975786,-0.8925167,0.38129064,1.2234453,3.5183535,0.29030353,0.2792069,-1.566538,-3.0344326,2.8181772,-1.4057103,1.4090623,-1.4737518,1.6263402,3.017249,-0.76099294,1.2634416,-3.694589,-3.0336475,-0.8424818,-3.4004757,-0.67002106,-0.59355026,-2.8130329,-2.7592564
-1.6808481,1.7336721,-1.7178456,1.0626454,1.1729139,-0.8906269,-1.1603334,-0.30588746,-1.0827935,3.9128373,0.7072708,-1.146202,1.1599228,-1.3279138,3.477824,-0.06037052,-2.6633189,2.9558702,-1.9468665,0.71712697,0.40659174,1.5658056,2.674312,1.8731822,1.7057136,1.2001672,2.116296,-2.700032,1.6507059,-5.2104983,-1.2283418,4.450801,-2.6754513,3.5858564,-1.430447,-5.795028,0.4478991,1.5757214,0.5011587,1.9988146,-2.7862058,-0.2928123,3.2647545,2.0192354,-1.4326761,-0.17141607,4.7246833,-0.51405454,-3.7398896,-0.17791265,-0.32929972,2.7276409,0.85253966,-2.4404821,-2.9914322,-0.1652964,-1.9505713,-0.27194998,-2.4248798,1.2510407,2.5363293,2.3196707,2.8812113,-3.438567,2.66501,-1.6795255,-0.80673075,0.62801,1.1902212,-1.5716424,-2.01422,3.182078,-0.7519964,0.43598187,-3.8711858,4.2039638,-5.8795834,1.7005183,-2.085371,-0.8747227,-2.5328698,2.7341104,1.6416401,0.41351208,1.3777833,-2.3914611,-1.3835664,3.3632462,0.69373,0.49014843,-3.0828977,-0.30533326,-5.149666,0.7208665,2.112719,0.29394627,1.0986515,1.5911431,1.068993,2.1612787,-2.6041598,0.4145091,1.348757,-3.5478516,-0.93312985,0.18282935,1.0819564,3.5901945,0.41502658,0.06918439,-1.7097701,-3.2387514,3.3810322,-1.7212644,1.4517719,-1.6283913,1.8868142,3.2347012,-0.9773639,1.5575826,-4.1570177,-2.9202676,-0.99943465,-3.683542,-1.0536726,-0.85188717,-3.351107,-3.0279627
-1.4389697,1.5408424,-1.8704845,1.3877383,1.2543055,-0.8650253,-1.370095,-0.25686276,-0.69694835,3.3131692,0.77352214,-1.2167963,1.0166752,-1.0911539,3.6742973,-0.25163376,-2.2867405,3.3024302,-1.8950742,0.38099062,0.06690744,1.2404304,2.9130292,2.010166,1.2879845,1.280062,1.911183,-3.0985281,1.9847777,-4.9054003,-1.3589047,4.243935,-2.5750337,3.8099551,-1.8964745,-6.0612597,0.3322397,1.3501619,0.27653155,2.0700815,-3.161675,-0.43181932,3.172732,1.9642358,-1.5660315,-0.6121633,4.754123,-0.36271074,-3.612226,-0.5473256,-0.36458158,2.7312694,0.58699524,-2.1954346,-3.1373482,-0.13617912,-1.4565148,0.15573035,-2.3002713,1.5407494,2.5255642,2.1408691,2.980411,-3.2302434,2.5157733,-1.6258818,-0.6919433,0.43774837,1.0723698,-1.2939187,-1.8552235,2.6547,-0.8620748,0.13566303,-3.78145,3.9159665,-5.6944127,1.849823,-2.1002963,-1.0931549,-2.616474,2.798868,1.4735943,0.24533924,1.3526952,-2.2702422,-1.411421,3.3497322,0.4163204,0.17335977,-3.0637205,-0.19012421,-5.0779076,0.6197448,1.8549021,-0.016879529,0.91328484,1.4570235,0.81036633,2.1935477,-2.62538,0.5381166,1.4412582,-3.2868004,-0.86280316,0.34025016,1.170948,3.711266,0.42073077,0.30989,-1.5784405,-3.2795694,3.0390725,-1.6979748,1.4137787,-1.5540028,1.5595981,3.4354382,-1.0846515,1.34473,-4.149699,-3.1678145,-0.7603767,-3.5700781,-0.6730564,-0.58387727,-3.149379,-2.802714
-1.3117132,1.3382065,-1.6439061,1.1578288,1.1992868,-0.6754515,-0.9742164,-0.266519,-0.74648994,2.9688709,0.7769178,-1.0969825,1.0146923,-1.2149353,3.3355525,-0.23054267,-1.8673847,2.6707354,-1.6310942,0.33157703,0.4051328,1.1795782,2.5136058,1.879885,0.94688463,1.3069115,1.9393945,-2.8061028,1.8154513,-4.680233,-1.0382673,4.0064826,-2.2730527,3.5318453,-1.8045278,-5.7275167,0.55397606,1.2856947,0.2764195,1.8007443,-2.9377596,-0.30056882,2.9792724,1.8900447,-1.4857502,-0.60606,4.1134458,-0.5327524,-3.380904,-0.48996043,-0.27768174,2.7014778,0.78937423,-2.1482856,-2.6209836,0.2581813,-1.541771,-0.021265171,-2.0806797,1.312309,2.4371243,1.7998753,2.8213704,-3.2281065,2.231128,-1.5733525,-1.0179124,0.493738,0.84268594,-1.4128369,-2.0190852,2.5465226,-0.49929222,0.17316982,-3.3600478,3.5183563,-5.411497,1.5507449,-2.0553164,-0.9674523,-2.3195505,2.6107678,1.5186586,0.3651196,1.374448,-1.8573301,-1.1550394,3.0089295,0.17874399,0.03000839,-2.6018956,-0.12466126,-4.4198976,0.4755493,1.7128326,-0.24491698,0.7122705,1.2424423,0.9164856,1.9118748,-2.5695424,0.34647945,1.1459372,-3.1998587,-0.8582594,0.45360044,1.0032094,3.6567552,0.3413417,0.32705924,-1.841979,-2.8743684,2.6014209,-1.1143044,1.2703091,-1.453865,1.6005508,3.0420368,-0.7657357,1.2032346,-3.571551,-3.1845348,-0.9164892,-3.2550972,-0.43640986,-0.62449783,-2.6910784,-2.586346
-1.4230529,1.535756,-1.6297998,1.2862916,1.5337521,-0.98470354,-1.1894608,0.064218596,-0.83001876,3.3519096,0.5564413,-1.4790014,1.0476714,-1.1637626,3.2838075,-0.18027534,-2.2138908,3.091713,-1.8651428,0.43100905,0.18076596,1.4310282,2.6688828,1.8827416,1.2656727,1.3573298,1.9820085,-2.8887682,2.0771616,-4.986067,-1.3486757,4.1004357,-2.8400493,3.786279,-1.8111591,-6.020904,0.45103323,1.3261915,0.4083861,2.0564566,-3.111824,-0.30356067,3.259398,2.3279083,-1.5939662,-0.53623986,4.4631524,-0.5941229,-3.85584,-0.39787012,-0.3393606,2.54207,0.6644768,-2.448019,-3.0176342,8.466095e-05,-1.5027537,0.0010718107,-2.4469967,1.3894801,2.4050324,1.9944913,2.8646574,-3.177996,2.650754,-1.642657,-0.84481645,0.11465089,0.920303,-1.679119,-1.9471266,2.5871205,-0.61918026,0.17409551,-3.93605,4.0524735,-5.885477,1.748675,-2.255858,-0.7635169,-2.5535314,2.6565397,1.3498552,0.14682442,1.5310464,-2.3586202,-1.5503178,3.2601514,0.6161128,-0.023074076,-2.8157818,-0.43565738,-5.0472817,0.8042318,1.6452541,0.26404527,0.6495109,1.1199815,1.0807204,1.948413,-2.7586043,0.5219345,1.5014822,-3.390339,-0.7578764,0.38498715,1.1246896,3.9390323,0.44313568,0.47957546,-1.6931354,-3.1985135,3.004295,-1.3624356,1.379156,-1.6173849,1.6375402,3.1621697,-0.8579268,1.2936838,-4.0010333,-3.0173354,-1.0624557,-3.628081,-0.6477676,-0.69386226,-2.9733458,-2.7158158
-1.5016233,1.4393487,-1.8115988,1.707517,1.0817114,-0.8853508,-1.0142303,-0.2832098,-0.71755147,3.0282001,0.6738436,-0.9471912,1.1279725,-1.2592983,3.4236186,-0.27550375,-2.0327497,2.9688745,-1.8890002,0.4848768,0.31800103,1.3327274,2.590912,1.4423721,1.3819757,1.0303296,2.0739188,-3.0516348,1.3190873,-4.7274494,-1.2736423,3.9743862,-2.296338,3.549776,-1.7737623,-5.8372316,0.40524936,1.2573892,0.2721551,1.7798057,-2.8822553,-0.030910715,3.5327454,1.9108846,-1.3975741,-0.6182108,4.3434978,-0.4761069,-3.3774238,-0.16252947,-0.15635255,2.9905539,1.0334724,-2.249621,-2.690548,-0.31975296,-1.4843402,-0.32467553,-2.3910015,1.2258751,2.4688382,2.0611548,2.714697,-3.1969943,1.8729004,-1.7325761,-0.974264,0.49992657,0.9824753,-1.1612712,-1.9000807,2.51848,-0.86848384,-0.008389901,-3.2608912,3.7786098,-5.527795,1.5151513,-2.1233585,-0.9160118,-2.6714342,2.8143587,1.4258871,0.50671136,1.1058501,-2.1564543,-1.5960735,2.9250863,0.2791337,-0.030067667,-2.7136881,-0.11322885,-4.691834,0.34584415,1.9034399,-0.16091502,1.1015,0.99686784,1.1055771,2.5059566,-2.628552,0.6873813,0.73453736,-3.3447495,-0.56977314,0.5054209,0.8266928,3.5726757,0.37447238,0.4846289,-1.6644671,-2.7507105,2.7507968,-1.9024022,1.3610885,-1.4578581,1.9256271,3.3020515,-1.2261304,1.3518817,-3.8680642,-3.2031248,-1.1031475,-3.2089412,-0.3952605,-0.4983637,-3.0904737,-2.6259546
